transaction_number,name,type,quantity
2010,RottenFishCo,buy,6
2011,SwordCo,sell,7
2012,GameStart,buy,10
2013,GameStart,sell,2
2014,RottenFishCo,sell,8
2016,HelmetCo,sell,3
2015,SwordCo,sell,1
2017,PotionCo,buy,3
2018,SwordCo,sell,5
2019,RottenFishCo,sell,6
2020,RottenFishCo,buy,1
2021,GameStart,sell,4
2023,HelmetCo,sell,2
2022,BowCo,buy,5
2024,ArrowCo,buy,3
2025,HelmetCo,buy,8
2026,ArrowCo,buy,4
2027,RottenFishCo,sell,2
2028,PotionCo,sell,3
2029,ArrowCo,buy,6
2030,HelmetCo,sell,5
2031,GameStart,buy,2
2032,PotionCo,buy,5
2033,HelmetCo,sell,9
2034,PotionCo,sell,2
2035,SwordCo,buy,10
2036,SwordCo,sell,3
2037,PotionCo,buy,1
2038,HelmetCo,buy,1
2039,RottenFishCo,buy,5
2040,ArrowCo,buy,2
2041,HelmetCo,buy,6
2042,ArrowCo,sell,6
2043,HelmetCo,sell,2
2044,PotionCo,sell,4
2045,SwordCo,buy,8
2046,BowCo,buy,5
2047,BowCo,buy,4
2048,SwordCo,sell,1
2049,PotionCo,sell,5
2050,ArrowCo,sell,3
2051,HelmetCo,buy,8
2052,HelmetCo,buy,10
2053,SwordCo,buy,8
2054,GameStart,buy,2
2055,BowCo,sell,4
2056,ArrowCo,buy,2
2057,RottenFishCo,sell,9
2058,GameStart,sell,2
2059,ArrowCo,sell,10
2060,ArrowCo,sell,9
2061,SwordCo,buy,3
2062,HelmetCo,sell,5
2063,PotionCo,buy,3
2064,BowCo,sell,2
2065,ArrowCo,buy,9
2066,RottenFishCo,sell,1
2067,HelmetCo,sell,8
2068,ArrowCo,buy,3
2069,BowCo,buy,4
2070,SwordCo,buy,9
2071,RottenFishCo,buy,6
2072,GameStart,sell,2
2073,SwordCo,sell,1
2075,SwordCo,buy,7
2074,ArrowCo,sell,5
2076,HelmetCo,buy,3
2077,SwordCo,sell,9
2078,HelmetCo,buy,9
2079,HelmetCo,sell,9
2080,SwordCo,buy,9
2081,GameStart,buy,2
2082,GameStart,sell,4
2083,GameStart,buy,2
2084,GameStart,sell,7
2085,RottenFishCo,buy,1
2086,ArrowCo,sell,10
2087,SwordCo,sell,5
2088,PotionCo,buy,4
2089,ArrowCo,sell,5
2090,BowCo,buy,1
2091,ArrowCo,sell,2
2092,GameStart,buy,8
2093,RottenFishCo,buy,5
2094,BowCo,sell,4
2095,PotionCo,buy,7
2096,BowCo,sell,8
2097,PotionCo,buy,2
2098,PotionCo,buy,3
2099,BowCo,buy,9
2101,SwordCo,sell,4
2100,SwordCo,buy,8
2102,GameStart,sell,6
2103,PotionCo,buy,3
2104,PotionCo,buy,5
2105,ArrowCo,buy,8
2107,PotionCo,sell,5
2106,SwordCo,buy,4
2108,SwordCo,buy,9
2109,RottenFishCo,buy,8
2111,PotionCo,sell,7
2110,GameStart,buy,6
2112,BowCo,sell,9
2113,ArrowCo,buy,7
2114,BowCo,buy,8
2115,ArrowCo,sell,6
2116,GameStart,sell,4
2117,RottenFishCo,sell,4
2119,ArrowCo,buy,8
2118,BowCo,sell,10
2120,PotionCo,sell,1
2121,RottenFishCo,sell,2
2122,SwordCo,sell,7
2123,HelmetCo,sell,5
2124,BowCo,buy,1
2125,BowCo,sell,4
2126,GameStart,buy,5
2127,BowCo,sell,10
2128,GameStart,buy,8
2130,RottenFishCo,buy,8
2129,RottenFishCo,sell,2
2132,SwordCo,buy,5
2131,BowCo,sell,3
2133,ArrowCo,sell,9
2134,ArrowCo,buy,9
2135,RottenFishCo,buy,10
2136,SwordCo,sell,5
2137,HelmetCo,buy,8
2138,RottenFishCo,sell,10
2139,BowCo,sell,6
2140,BowCo,sell,8
2141,GameStart,sell,9
2142,GameStart,sell,9
2143,RottenFishCo,sell,8
2144,RottenFishCo,buy,2
2145,GameStart,buy,3
2146,PotionCo,buy,4
2147,PotionCo,buy,3
2148,SwordCo,buy,5
2149,SwordCo,buy,8
2150,HelmetCo,sell,5
2151,HelmetCo,buy,8
2152,BowCo,buy,10
2153,BowCo,buy,9
2155,HelmetCo,sell,6
2154,PotionCo,buy,1
2156,HelmetCo,sell,3
2157,BowCo,sell,2
2158,GameStart,buy,8
2159,PotionCo,sell,2
2160,BowCo,buy,7
2162,ArrowCo,sell,3
2161,ArrowCo,sell,6
2163,BowCo,buy,8
2165,HelmetCo,sell,4
2164,BowCo,sell,2
2166,HelmetCo,buy,4
2167,SwordCo,sell,2
2168,GameStart,sell,5
2170,HelmetCo,sell,1
2169,PotionCo,buy,8
2171,RottenFishCo,buy,1
2172,HelmetCo,sell,4
2173,RottenFishCo,sell,6
2174,ArrowCo,sell,4
2175,SwordCo,sell,10
2177,RottenFishCo,sell,4
2176,RottenFishCo,sell,10
2178,HelmetCo,buy,7
2179,ArrowCo,buy,7
2180,PotionCo,sell,2
2181,GameStart,sell,5
2182,HelmetCo,buy,2
2183,BowCo,buy,5
2184,ArrowCo,sell,6
2185,HelmetCo,buy,9
2186,RottenFishCo,sell,3
2187,ArrowCo,sell,2
2189,BowCo,sell,3
2188,SwordCo,sell,1
2191,GameStart,sell,10
2190,ArrowCo,sell,5
2192,RottenFishCo,sell,3
2193,BowCo,buy,4
2194,PotionCo,sell,7
2195,GameStart,sell,10
2196,RottenFishCo,sell,7
2197,ArrowCo,buy,7
2198,HelmetCo,buy,2
2199,BowCo,sell,3
2200,ArrowCo,buy,10
2201,RottenFishCo,buy,9
2202,SwordCo,sell,4
2203,HelmetCo,buy,3
2204,PotionCo,sell,9
2205,BowCo,sell,7
2206,PotionCo,sell,5
2207,SwordCo,sell,2
2208,SwordCo,buy,5
2209,GameStart,buy,1
2210,HelmetCo,buy,1
2211,RottenFishCo,sell,7
2212,ArrowCo,buy,10
2213,BowCo,buy,9
2214,RottenFishCo,sell,7
2215,ArrowCo,sell,10
2216,SwordCo,sell,4
2217,GameStart,buy,9
2218,HelmetCo,sell,6
2219,PotionCo,buy,3
2220,GameStart,buy,6
2221,ArrowCo,buy,5
2222,HelmetCo,buy,5
2223,RottenFishCo,sell,9
2224,ArrowCo,buy,5
2225,GameStart,buy,4
2226,GameStart,sell,3
2227,RottenFishCo,sell,9
2228,SwordCo,buy,5
2229,HelmetCo,sell,8
2230,ArrowCo,buy,6
2231,HelmetCo,buy,5
2232,HelmetCo,sell,3
2233,RottenFishCo,sell,9
2234,SwordCo,sell,1
2235,ArrowCo,buy,4
2236,BowCo,buy,4
2237,BowCo,sell,1
2238,ArrowCo,buy,4
2239,RottenFishCo,buy,2
2240,RottenFishCo,buy,6
2241,PotionCo,sell,2
2242,GameStart,sell,8
2243,BowCo,buy,7
2244,PotionCo,buy,8
2245,HelmetCo,buy,1
2246,BowCo,sell,5
2247,BowCo,sell,7
2248,SwordCo,sell,1
2249,ArrowCo,sell,5
2250,SwordCo,buy,1
2251,HelmetCo,buy,2
2252,HelmetCo,buy,5
2253,ArrowCo,sell,4
2254,ArrowCo,buy,2
2255,SwordCo,sell,9
2256,GameStart,sell,1
2257,ArrowCo,sell,9
2258,SwordCo,buy,7
2259,GameStart,sell,3
2260,RottenFishCo,sell,1
2261,GameStart,sell,10
2262,SwordCo,buy,7
2263,PotionCo,sell,10
2264,BowCo,sell,4
2265,ArrowCo,buy,9
2266,GameStart,sell,4
2267,RottenFishCo,sell,1
2268,SwordCo,buy,8
2269,BowCo,buy,9
2270,ArrowCo,sell,3
2271,BowCo,buy,9
2272,ArrowCo,sell,6
2273,BowCo,sell,6
2274,BowCo,sell,6
2275,PotionCo,buy,7
2276,ArrowCo,sell,2
2277,BowCo,sell,5
2278,BowCo,buy,9
2279,RottenFishCo,sell,3
2280,GameStart,sell,7
2281,BowCo,sell,7
2282,GameStart,sell,8
2283,SwordCo,buy,3
2284,SwordCo,buy,8
2285,GameStart,sell,7
2286,GameStart,buy,9
2287,GameStart,buy,6
2288,PotionCo,buy,5
2289,PotionCo,buy,8
2290,RottenFishCo,sell,5
2291,GameStart,sell,3
2292,GameStart,buy,7
2293,RottenFishCo,sell,5
2294,GameStart,buy,2
2295,ArrowCo,buy,4
2296,RottenFishCo,sell,5
2297,GameStart,buy,7
2298,BowCo,sell,3
2299,RottenFishCo,buy,8
2300,SwordCo,buy,4
2301,PotionCo,buy,3
2302,SwordCo,sell,10
2303,BowCo,buy,8
2304,ArrowCo,buy,8
2305,ArrowCo,sell,4
2306,PotionCo,buy,3
2307,GameStart,sell,3
2308,ArrowCo,buy,10
2309,PotionCo,sell,5
2310,ArrowCo,sell,9
2311,ArrowCo,sell,10
2312,RottenFishCo,buy,8
2313,GameStart,sell,10
2314,GameStart,buy,10
2315,SwordCo,sell,5
2316,RottenFishCo,buy,1
2317,BowCo,buy,9
2318,PotionCo,sell,3
2319,GameStart,buy,4
2320,SwordCo,buy,7
2321,RottenFishCo,sell,3
2322,RottenFishCo,sell,5
2324,PotionCo,buy,9
2323,ArrowCo,buy,9
2325,ArrowCo,buy,7
2326,BowCo,buy,10
2327,ArrowCo,sell,9
2328,GameStart,buy,2
2329,SwordCo,buy,3
2330,PotionCo,sell,5
2331,SwordCo,buy,3
2333,GameStart,sell,8
2334,BowCo,buy,10
2332,ArrowCo,buy,2
2335,BowCo,sell,6
2336,GameStart,buy,10
2337,SwordCo,buy,4
2338,SwordCo,sell,7
2339,ArrowCo,sell,4
2340,RottenFishCo,sell,6
2341,ArrowCo,sell,3
2342,SwordCo,sell,3
2343,PotionCo,sell,8
2344,GameStart,sell,4
2345,ArrowCo,sell,10
2346,PotionCo,buy,5
2347,RottenFishCo,sell,4
2348,BowCo,sell,1
2349,SwordCo,buy,10
2350,GameStart,buy,2
2351,GameStart,sell,5
2352,RottenFishCo,sell,8
2353,PotionCo,sell,4
2354,BowCo,buy,9
2355,RottenFishCo,sell,2
2356,BowCo,buy,10
2357,GameStart,buy,1
2358,ArrowCo,sell,6
2359,PotionCo,sell,4
2360,GameStart,buy,2
2361,SwordCo,buy,5
2362,SwordCo,sell,6
2363,ArrowCo,sell,3
2364,PotionCo,sell,4
2365,SwordCo,buy,9
2366,PotionCo,sell,7
2367,SwordCo,sell,6
2368,ArrowCo,sell,4
2369,PotionCo,sell,2
2370,PotionCo,sell,9
2371,GameStart,sell,6
2372,ArrowCo,buy,6
2373,ArrowCo,buy,8
2374,ArrowCo,buy,1
2375,BowCo,sell,5
2376,BowCo,sell,9
2377,BowCo,buy,7
2378,ArrowCo,sell,5
2379,BowCo,sell,4
2380,ArrowCo,sell,10
2381,GameStart,buy,1
2382,GameStart,buy,6
2383,GameStart,buy,6
2384,RottenFishCo,sell,5
2385,BowCo,sell,6
2386,SwordCo,sell,2
2387,PotionCo,buy,9
2388,SwordCo,buy,10
2389,SwordCo,buy,4
2390,RottenFishCo,buy,6
2391,SwordCo,sell,5
2392,RottenFishCo,buy,7
2393,ArrowCo,sell,1
2394,ArrowCo,buy,3
2395,SwordCo,sell,3
2396,RottenFishCo,sell,7
2397,BowCo,sell,5
2398,BowCo,sell,1
2399,RottenFishCo,buy,1
2400,ArrowCo,sell,8
2401,GameStart,buy,3
2403,RottenFishCo,buy,10
2402,PotionCo,buy,9
2404,ArrowCo,buy,3
2405,PotionCo,sell,9
2406,RottenFishCo,buy,5
2407,SwordCo,sell,8
2408,ArrowCo,sell,9
2409,PotionCo,buy,5
2410,BowCo,buy,3
2411,GameStart,buy,2
2412,SwordCo,buy,2
2413,GameStart,sell,2
2414,RottenFishCo,buy,7
2415,PotionCo,sell,1
2416,BowCo,sell,8
2417,SwordCo,buy,10
2418,ArrowCo,sell,5
2419,SwordCo,sell,2
2420,RottenFishCo,buy,1
2421,SwordCo,buy,8
2422,RottenFishCo,buy,2
2423,RottenFishCo,sell,1
2424,RottenFishCo,sell,7
2425,PotionCo,sell,2
2426,RottenFishCo,sell,9
2427,RottenFishCo,buy,1
2428,GameStart,buy,10
2429,BowCo,sell,9
2430,SwordCo,buy,9
2431,ArrowCo,sell,7
2432,BowCo,sell,3
2433,RottenFishCo,sell,7
2434,PotionCo,sell,8
2435,GameStart,buy,10
2436,GameStart,sell,8
2437,ArrowCo,sell,1
2438,BowCo,buy,3
2439,RottenFishCo,sell,6
2440,RottenFishCo,buy,6
2441,GameStart,sell,7
2442,RottenFishCo,sell,9
2443,SwordCo,sell,4
2444,RottenFishCo,buy,10
2445,RottenFishCo,buy,2
2446,BowCo,buy,5
2447,SwordCo,sell,7
2448,ArrowCo,buy,5
2449,PotionCo,buy,6
2450,BowCo,sell,10
2451,ArrowCo,sell,10
2452,ArrowCo,sell,4
2453,RottenFishCo,buy,4
2454,GameStart,buy,3
2455,PotionCo,sell,5
2456,RottenFishCo,buy,8
2457,BowCo,sell,6
2458,SwordCo,sell,1
2459,ArrowCo,sell,8
2460,SwordCo,sell,8
2463,ArrowCo,buy,4
2462,GameStart,buy,4
2461,ArrowCo,buy,6
2464,GameStart,buy,6
2465,GameStart,sell,2
2466,BowCo,sell,1
2467,PotionCo,sell,2
2468,BowCo,buy,7
2469,ArrowCo,sell,6
2470,SwordCo,buy,10
2471,RottenFishCo,sell,4
2472,SwordCo,sell,10
2473,ArrowCo,sell,8
2474,BowCo,buy,10
2475,SwordCo,buy,10
2476,ArrowCo,buy,1
2477,BowCo,sell,2
2478,GameStart,sell,3
2479,PotionCo,buy,10
2480,GameStart,sell,6
2481,ArrowCo,buy,10
2482,BowCo,buy,8
2483,SwordCo,buy,6
2484,RottenFishCo,buy,6
2485,PotionCo,sell,9
2486,GameStart,sell,6
2487,BowCo,sell,6
2488,PotionCo,sell,9
2489,RottenFishCo,sell,8
2490,SwordCo,buy,10
2491,BowCo,buy,7
2492,PotionCo,buy,3
2493,PotionCo,sell,8
2494,GameStart,buy,1
2495,RottenFishCo,buy,7
2496,RottenFishCo,buy,8
2497,PotionCo,buy,10
2498,GameStart,sell,6
2499,BowCo,buy,9
2500,RottenFishCo,sell,7
2501,RottenFishCo,buy,8
2502,GameStart,sell,1
2503,SwordCo,buy,6
2504,GameStart,sell,10
2505,PotionCo,buy,9
2506,RottenFishCo,sell,3
2507,SwordCo,buy,1
2508,PotionCo,buy,10
2509,SwordCo,buy,6
2510,SwordCo,buy,5
2512,PotionCo,sell,9
2511,SwordCo,buy,9
2513,ArrowCo,buy,3
2514,BowCo,buy,2
2515,SwordCo,buy,1
2516,PotionCo,sell,1
2517,ArrowCo,buy,5
2518,BowCo,sell,2
2519,PotionCo,sell,5
2520,SwordCo,sell,2
2521,GameStart,buy,6
2522,SwordCo,buy,4
2523,GameStart,sell,2
2524,GameStart,sell,1
2525,PotionCo,sell,9
2526,PotionCo,buy,5
2527,RottenFishCo,sell,3
2528,PotionCo,buy,10
2529,RottenFishCo,sell,2
2530,PotionCo,sell,3
2531,PotionCo,buy,5
2532,SwordCo,sell,10
2534,BowCo,buy,8
2533,GameStart,buy,4
2535,SwordCo,sell,6
2536,RottenFishCo,sell,4
2537,GameStart,sell,6
2538,SwordCo,buy,10
2539,SwordCo,buy,10
2540,PotionCo,buy,10
2542,SwordCo,buy,10
2541,PotionCo,sell,6
2543,ArrowCo,sell,1
2544,ArrowCo,buy,7
2545,GameStart,buy,10
2546,BowCo,sell,9
2547,ArrowCo,sell,4
2548,GameStart,buy,8
2549,ArrowCo,sell,5
2550,RottenFishCo,sell,10
2551,BowCo,sell,2
2552,GameStart,sell,4
2553,PotionCo,sell,9
2554,ArrowCo,sell,5
2555,ArrowCo,sell,9
2556,BowCo,sell,3
2557,RottenFishCo,buy,6
2558,SwordCo,sell,7
2559,RottenFishCo,sell,7
2560,PotionCo,sell,7
2561,SwordCo,sell,8
2562,SwordCo,sell,3
2563,PotionCo,buy,10
2566,GameStart,sell,7
2564,SwordCo,sell,2
2567,ArrowCo,sell,7
2565,BowCo,buy,9
2568,PotionCo,buy,8
2569,PotionCo,sell,9
2572,PotionCo,buy,1
2570,RottenFishCo,buy,1
2571,BowCo,buy,3
2573,PotionCo,sell,6
2574,PotionCo,sell,2
2575,PotionCo,buy,3
2576,BowCo,sell,2
2577,PotionCo,sell,1
2578,ArrowCo,buy,5
2580,GameStart,buy,2
2579,GameStart,sell,9
2582,GameStart,buy,9
2581,GameStart,buy,8
2583,BowCo,sell,5
2584,SwordCo,sell,6
2585,GameStart,sell,4
2586,GameStart,sell,9
2587,SwordCo,sell,6
2588,RottenFishCo,sell,10
2590,ArrowCo,buy,4
2589,RottenFishCo,sell,1
2591,PotionCo,sell,7
2592,BowCo,buy,5
2593,RottenFishCo,buy,6
2594,ArrowCo,sell,4
2595,BowCo,sell,9
2596,ArrowCo,buy,2
2597,PotionCo,sell,10
2598,BowCo,buy,4
2599,RottenFishCo,sell,6
2600,RottenFishCo,buy,6
2601,PotionCo,buy,10
2602,BowCo,buy,5
2603,BowCo,buy,1
2604,RottenFishCo,sell,6
2605,ArrowCo,buy,8
2606,ArrowCo,sell,8
2607,GameStart,buy,8
2608,ArrowCo,sell,7
2609,GameStart,buy,1
2610,GameStart,buy,9
2612,SwordCo,sell,9
2611,PotionCo,sell,8
2613,SwordCo,sell,2
2614,SwordCo,buy,2
2615,RottenFishCo,buy,10
2616,BowCo,sell,10
2617,RottenFishCo,buy,2
2618,GameStart,sell,8
2619,PotionCo,buy,1
2620,PotionCo,sell,4
2621,GameStart,sell,6
2622,ArrowCo,buy,4
2623,BowCo,buy,10
2624,SwordCo,sell,9
2625,SwordCo,buy,5
2626,PotionCo,sell,1
2627,ArrowCo,buy,5
2628,PotionCo,buy,1
2629,GameStart,buy,2
2630,BowCo,buy,8
2631,GameStart,buy,5
2632,BowCo,buy,9
2633,BowCo,buy,7
2634,BowCo,buy,9
2635,GameStart,buy,9
2637,ArrowCo,buy,9
2636,RottenFishCo,buy,2
2638,SwordCo,sell,7
2639,GameStart,buy,10
2640,GameStart,buy,4
2641,GameStart,sell,7
2642,PotionCo,sell,7
2643,GameStart,buy,8
2644,RottenFishCo,sell,5
2645,RottenFishCo,sell,4
2646,SwordCo,buy,8
2647,PotionCo,sell,3
2648,GameStart,buy,10
2649,BowCo,buy,5
2650,ArrowCo,buy,8
2651,PotionCo,sell,1
2652,RottenFishCo,sell,4
2655,RottenFishCo,sell,7
2653,PotionCo,buy,2
2656,ArrowCo,sell,2
2654,PotionCo,sell,7
2657,BowCo,sell,6
2658,PotionCo,sell,3
2659,SwordCo,buy,10
2660,BowCo,sell,3
2661,ArrowCo,sell,9
2662,PotionCo,buy,4
2663,PotionCo,buy,8
2664,BowCo,sell,1
2665,GameStart,sell,2
2666,PotionCo,buy,9
2667,RottenFishCo,buy,3
2668,BowCo,buy,2
2669,RottenFishCo,sell,8
2670,RottenFishCo,sell,6
2671,RottenFishCo,buy,1
2672,RottenFishCo,sell,4
2673,PotionCo,sell,10
2674,RottenFishCo,sell,1
2675,PotionCo,sell,6
2676,BowCo,buy,5
2677,RottenFishCo,sell,8
2678,RottenFishCo,sell,5
2679,ArrowCo,buy,9
2680,BowCo,buy,7
2681,ArrowCo,buy,2
2682,SwordCo,sell,10
2683,BowCo,buy,4
2684,PotionCo,buy,4
2685,PotionCo,sell,7
2686,GameStart,sell,9
2687,ArrowCo,sell,10
2688,ArrowCo,sell,6
2689,ArrowCo,sell,10
2690,BowCo,sell,5
2691,BowCo,buy,9
2692,PotionCo,sell,3
2693,SwordCo,buy,10
2694,PotionCo,sell,2
2695,BowCo,buy,10
2696,GameStart,buy,2
2697,PotionCo,sell,8
2698,PotionCo,sell,1
2699,PotionCo,sell,9
2700,PotionCo,sell,6
2702,GameStart,sell,5
2701,GameStart,buy,4
2703,BowCo,sell,5
2704,BowCo,sell,9
2705,GameStart,sell,3
2706,ArrowCo,sell,1
2707,SwordCo,buy,3
2708,PotionCo,sell,9
2709,ArrowCo,sell,7
2711,RottenFishCo,buy,8
2710,GameStart,sell,5
2712,SwordCo,buy,2
2713,BowCo,sell,10
2714,ArrowCo,buy,8
2715,PotionCo,buy,4
2716,RottenFishCo,sell,4
2717,ArrowCo,sell,6
2718,GameStart,sell,10
2719,ArrowCo,sell,10
2720,BowCo,sell,5
2722,GameStart,buy,1
2724,ArrowCo,buy,7
2725,ArrowCo,sell,1
2721,RottenFishCo,sell,5
2723,SwordCo,buy,8
2726,BowCo,sell,7
2727,GameStart,sell,5
2729,SwordCo,sell,8
2728,SwordCo,sell,7
2730,ArrowCo,buy,2
2731,PotionCo,sell,3
2732,SwordCo,buy,5
2733,RottenFishCo,buy,4
2734,RottenFishCo,sell,9
2735,RottenFishCo,sell,6
2736,GameStart,buy,2
2737,SwordCo,sell,2
2738,ArrowCo,sell,4
2739,PotionCo,sell,4
2740,SwordCo,sell,5
2741,ArrowCo,sell,6
2742,RottenFishCo,sell,9
2743,RottenFishCo,sell,7
2744,ArrowCo,buy,6
2745,GameStart,buy,4
2746,SwordCo,sell,2
2747,GameStart,buy,4
2748,BowCo,sell,8
2750,ArrowCo,sell,3
2749,SwordCo,sell,5
2751,RottenFishCo,sell,8
2752,ArrowCo,sell,6
2753,ArrowCo,buy,3
2754,BowCo,sell,9
2755,PotionCo,sell,6
2757,BowCo,sell,10
2756,SwordCo,sell,2
2758,PotionCo,buy,3
2759,RottenFishCo,buy,7
2760,ArrowCo,buy,8
2761,SwordCo,sell,2
2762,BowCo,buy,4
2763,GameStart,buy,9
2764,RottenFishCo,buy,1
2765,SwordCo,buy,4
2766,BowCo,sell,7
2767,PotionCo,sell,8
2768,BowCo,buy,6
2769,BowCo,sell,3
2770,BowCo,sell,5
2771,GameStart,buy,10
2772,RottenFishCo,buy,9
2773,SwordCo,sell,4
2774,ArrowCo,sell,1
2775,RottenFishCo,buy,7
2776,SwordCo,sell,4
2777,BowCo,buy,10
2778,RottenFishCo,sell,6
2779,PotionCo,buy,9
2780,ArrowCo,buy,8
2781,SwordCo,buy,6
2782,PotionCo,buy,4
2783,ArrowCo,buy,3
2784,PotionCo,sell,3
2785,PotionCo,buy,4
2786,PotionCo,buy,8
2787,GameStart,buy,5
2788,PotionCo,sell,5
2789,ArrowCo,buy,2
2790,RottenFishCo,sell,2
2791,SwordCo,buy,2
2792,PotionCo,buy,2
2793,RottenFishCo,sell,4
2794,SwordCo,sell,9
2795,SwordCo,buy,4
2796,RottenFishCo,sell,5
2797,SwordCo,buy,6
2798,GameStart,buy,5
2799,PotionCo,buy,2
2800,SwordCo,sell,7
2801,GameStart,sell,2
2802,BowCo,buy,3
2803,GameStart,buy,7
2804,BowCo,buy,4
2805,SwordCo,buy,9
2806,PotionCo,buy,10
2807,SwordCo,sell,10
2808,PotionCo,buy,5
2809,ArrowCo,buy,1
2810,PotionCo,buy,10
2811,BowCo,sell,2
2812,ArrowCo,buy,3
2813,SwordCo,sell,9
2814,GameStart,sell,5
2815,RottenFishCo,sell,6
2816,ArrowCo,buy,7
2817,PotionCo,buy,9
2818,BowCo,buy,10
2819,BowCo,sell,5
2820,SwordCo,buy,5
2821,BowCo,buy,6
2822,BowCo,sell,9
2823,BowCo,sell,5
2824,PotionCo,buy,5
2825,PotionCo,sell,10
2826,PotionCo,buy,2
2827,SwordCo,buy,8
2828,RottenFishCo,buy,2
2829,RottenFishCo,buy,7
2830,PotionCo,sell,9
2831,BowCo,buy,5
2832,GameStart,buy,5
2833,ArrowCo,sell,6
2834,PotionCo,buy,6
2835,GameStart,buy,6
2836,RottenFishCo,buy,7
2837,PotionCo,buy,9
2838,ArrowCo,buy,6
2839,GameStart,sell,3
2841,ArrowCo,sell,5
2840,PotionCo,buy,2
2842,ArrowCo,buy,6
2843,GameStart,sell,2
2844,SwordCo,buy,8
2845,RottenFishCo,buy,8
2846,SwordCo,buy,3
2847,BowCo,buy,10
2848,ArrowCo,buy,9
2849,PotionCo,buy,6
2850,ArrowCo,buy,5
2851,ArrowCo,buy,9
2852,SwordCo,sell,9
2853,PotionCo,buy,1
2854,SwordCo,sell,4
2855,SwordCo,buy,2
2856,PotionCo,sell,1
2857,PotionCo,buy,10
2858,GameStart,buy,3
2859,ArrowCo,buy,9
2860,SwordCo,buy,10
2861,PotionCo,buy,3
2862,GameStart,sell,3
2863,RottenFishCo,sell,7
2864,PotionCo,buy,10
2865,RottenFishCo,sell,6
2866,SwordCo,buy,3
2868,BowCo,buy,7
2869,SwordCo,buy,10
2867,BowCo,buy,6
2870,GameStart,sell,9
2871,BowCo,buy,1
2872,SwordCo,sell,9
2873,BowCo,buy,2
2874,GameStart,sell,6
2875,GameStart,buy,7
2876,PotionCo,sell,3
2877,RottenFishCo,buy,9
2878,PotionCo,sell,5
2879,RottenFishCo,sell,1
2880,BowCo,sell,9
2881,RottenFishCo,buy,4
2882,SwordCo,buy,6
2883,GameStart,buy,10
2884,ArrowCo,buy,2
2885,GameStart,buy,7
2886,BowCo,buy,7
2887,RottenFishCo,buy,1
2888,SwordCo,sell,8
2889,SwordCo,sell,2
2890,PotionCo,buy,9
2891,SwordCo,sell,3
2892,BowCo,sell,7
2893,BowCo,buy,5
2894,PotionCo,sell,10
2895,ArrowCo,sell,4
2896,ArrowCo,sell,9
2897,ArrowCo,sell,2
2898,PotionCo,sell,1
2899,ArrowCo,buy,6
2900,SwordCo,buy,5
2901,ArrowCo,buy,9
2902,ArrowCo,sell,3
2903,PotionCo,buy,2
2904,PotionCo,buy,2
2905,SwordCo,sell,9
2906,RottenFishCo,sell,3
2907,ArrowCo,buy,9
2908,PotionCo,buy,9
2909,BowCo,sell,7
2910,GameStart,buy,8
2911,BowCo,buy,7
2912,SwordCo,buy,6
2913,ArrowCo,buy,10
2914,RottenFishCo,buy,5
2916,ArrowCo,sell,10
2915,SwordCo,buy,1
2917,ArrowCo,sell,4
2918,ArrowCo,sell,7
2919,PotionCo,buy,8
2920,GameStart,sell,10
2921,PotionCo,buy,3
2922,PotionCo,buy,10
2923,ArrowCo,sell,6
2924,GameStart,sell,10
2925,ArrowCo,buy,7
2926,SwordCo,buy,3
2927,PotionCo,sell,5
2928,BowCo,buy,7
2929,ArrowCo,buy,7
2930,GameStart,sell,6
2931,GameStart,buy,10
2932,BowCo,sell,7
2933,RottenFishCo,buy,8
2934,PotionCo,buy,4
2935,RottenFishCo,sell,5
2936,SwordCo,buy,10
2937,RottenFishCo,buy,2
2938,RottenFishCo,buy,7
2939,PotionCo,buy,7
2940,BowCo,sell,1
2941,ArrowCo,buy,2
2942,RottenFishCo,buy,7
2943,PotionCo,sell,1
2944,PotionCo,sell,10
2945,GameStart,buy,3
2946,SwordCo,buy,8
2947,GameStart,sell,8
2948,BowCo,sell,7
2949,PotionCo,buy,1
2950,PotionCo,buy,7
2951,SwordCo,sell,3
2952,RottenFishCo,buy,4
2953,BowCo,buy,8
2954,PotionCo,buy,1
2955,PotionCo,buy,10
2956,ArrowCo,buy,8
2957,ArrowCo,buy,1
2958,GameStart,sell,6
2959,RottenFishCo,sell,3
2960,RottenFishCo,buy,9
2961,RottenFishCo,buy,6
2962,RottenFishCo,buy,1
2963,ArrowCo,buy,8
2964,ArrowCo,sell,1
2965,SwordCo,sell,6
2966,PotionCo,buy,5
2967,RottenFishCo,sell,8
2968,GameStart,buy,3
2969,RottenFishCo,buy,5
2970,ArrowCo,buy,9
2972,PotionCo,sell,2
2971,BowCo,sell,5
2973,GameStart,sell,5
2974,BowCo,sell,4
2975,GameStart,buy,4
2976,PotionCo,sell,8
2977,GameStart,buy,9
2978,GameStart,sell,10
2979,SwordCo,sell,7
2980,PotionCo,sell,5
2981,SwordCo,sell,6
2982,RottenFishCo,buy,6
2983,RottenFishCo,sell,10
2984,ArrowCo,sell,3
2985,BowCo,sell,3
2986,GameStart,sell,6
2987,RottenFishCo,buy,1
2988,RottenFishCo,sell,3
2989,SwordCo,buy,8
2990,BowCo,buy,2
2991,BowCo,buy,6
2992,GameStart,buy,8
2993,RottenFishCo,buy,5
